78,honda,gas,std,four,wagon,front,96.5,157.1,63.9,58.3,2024,four,92,1bbl,9.2,76,6000,30,34,7295
106,honda,gas,std,two,hatchback,front,96.5,167.5,65.2,53.3,2236,four,110,1bbl,9,86,5800,27,33,7895
106,honda,gas,std,two,hatchback,front,96.5,167.5,65.2,53.3,2289,four,110,1bbl,9,86,5800,27,33,9095
85,honda,gas,std,four,sedan,front,96.5,175.4,65.2,54.1,2304,four,110,1bbl,9,86,5800,27,33,8845
85,honda,gas,std,four,sedan,front,96.5,175.4,62.5,54.1,2372,four,110,1bbl,9,86,5800,27,33,10295
85,honda,gas,std,four,sedan,front,96.5,175.4,65.2,54.1,2465,four,110,mpfi,9,101,5800,24,28,12945
107,honda,gas,std,two,sedan,front,96.5,169.1,66,51,2293,four,110,2bbl,9.1,100,5500,25,31,10345
?,isuzu,gas,std,four,sedan,front,94.3,170.7,61.8,53.5,2337,four,111,2bbl,8.5,78,4800,24,29,6785
?,isuzu,gas,std,two,sedan,front,94.5,155.9,63.6,52,1874,four,90,2bbl,9.6,70,5400,38,43,?
?,isuzu,gas,std,four,sedan,front,94.5,155.9,63.6,52,1909,four,90,2bbl,9.6,70,5400,38,43,?
?,isuzu,gas,std,two,hatchback,front,96,172.6,65.2,51.4,2734,four,119,spfi,9.2,90,5000,24,29,11048
145,jaguar,gas,std,four,sedan,front,113,199.6,69.6,52.8,4066,six,258,mpfi,8.1,176,4750,15,19,32250
?,jaguar,gas,std,four,sedan,front,113,199.6,69.6,52.8,4066,six,258,mpfi,8.1,176,4750,15,19,35550
?,jaguar,gas,std,two,sedan,front,102,191.7,70.6,47.8,3950,twelve,326,mpfi,11.5,262,5000,13,17,36000
104,mazda,gas,std,two,hatchback,front,93.1,159.1,64.2,54.1,1890,four,91,2bbl,9,68,5000,30,31,5195
104,mazda,gas,std,two,hatchback,front,93.1,159.1,64.2,54.1,1900,four,91,2bbl,9,68,5000,31,38,6095
104,mazda,gas,std,two,hatchback,front,93.1,159.1,64.2,54.1,1905,four,91,2bbl,9,68,5000,31,38,6795
113,mazda,gas,std,four,sedan,front,93.1,166.8,64.2,54.1,1945,four,91,2bbl,9,68,5000,31,38,6695
113,mazda,gas,std,four,sedan,front,93.1,166.8,64.2,54.1,1950,four,91,2bbl,9,68,5000,31,38,7395
150,mazda,gas,std,two,hatchback,front,95.3,169,65.7,49.6,2380,two,70,4bbl,9.4,101,6000,17,23,10945
150,mazda,gas,std,two,hatchback,front,95.3,169,65.7,49.6,2380,two,70,4bbl,9.4,101,6000,17,23,11845
150,mazda,gas,std,two,hatchback,front,95.3,169,65.7,49.6,2385,two,70,4bbl,9.4,101,6000,17,23,13645
150,mazda,gas,std,two,hatchback,front,95.3,169,65.7,49.6,2500,two,80,mpfi,9.4,135,6000,16,23,15645
129,mazda,gas,std,two,hatchback,front,98.8,177.8,66.5,53.7,2385,four,122,2bbl,8.6,84,4800,26,32,8845
115,mazda,gas,std,four,sedan,front,98.8,177.8,66.5,55.5,2410,four,122,2bbl,8.6,84,4800,26,32,8495
129,mazda,gas,std,two,hatchback,front,98.8,177.8,66.5,53.7,2385,four,122,2bbl,8.6,84,4800,26,32,10595
115,mazda,gas,std,four,sedan,front,98.8,177.8,66.5,55.5,2410,four,122,2bbl,8.6,84,4800,26,32,10245
?,mazda,diesel,std,?,sedan,front,98.8,177.8,66.5,55.5,2443,four,122,idi,22.7,64,4650,36,42,10795
115,mazda,gas,std,four,hatchback,front,98.8,177.8,66.5,55.5,2425,four,122,2bbl,8.6,84,4800,26,32,11245
118,mazda,gas,std,four,sedan,front,104.9,175,66.1,54.4,2670,four,140,mpfi,8,120,5000,19,27,18280
?,mazda,diesel,std,four,sedan,front,104.9,175,66.1,54.4,2700,four,134,idi,22,72,4200,31,39,18344
93,mercedes-benz,diesel,turbo,four,sedan,front,110,190.9,70.3,56.5,3515,five,183,idi,21.5,123,4350,22,25,25552
93,mercedes-benz,diesel,turbo,four,wagon,front,110,190.9,70.3,58.7,3750,five,183,idi,21.5,123,4350,22,25,28248
93,mercedes-benz,diesel,turbo,two,hardtop,front,106.7,187.5,70.3,54.9,3495,five,183,idi,21.5,123,4350,22,25,28176
93,mercedes-benz,diesel,turbo,four,sedan,front,115.6,202.6,71.7,56.3,3770,five,183,idi,21.5,123,4350,22,25,31600
?,mercedes-benz,gas,std,four,sedan,front,115.6,202.6,71.7,56.5,3740,eight,234,mpfi,8.3,155,4750,16,18,34184
142,mercedes-benz,gas,std,two,convertible,front,96.6,180.3,70.5,50.8,3685,eight,234,mpfi,8.3,155,4750,16,18,35056
?,mercedes-benz,gas,std,four,sedan,front,120.9,208.1,71.7,56.7,3900,eight,308,mpfi,8,184,4500,14,16,40960
?,mercedes-benz,gas,std,two,hardtop,front,112,199.2,72,55.4,3715,eight,304,mpfi,8,184,4500,14,16,45400
?,mercury,gas,turbo,two,hatchback,front,102.7,178.4,68,54.8,2910,four,140,mpfi,8,175,5000,19,24,16503
161,mitsubishi,gas,std,two,hatchback,front,93.7,157.3,64.4,50.8,1918,four,92,2bbl,9.4,68,5500,37,41,5389
161,mitsubishi,gas,std,two,hatchback,front,93.7,157.3,64.4,50.8,1944,four,92,2bbl,9.4,68,5500,31,38,6189
161,mitsubishi,gas,std,two,hatchback,front,93.7,157.3,64.4,50.8,2004,four,92,2bbl,9.4,68,5500,31,38,6669
161,mitsubishi,gas,turbo,two,hatchback,front,93,157.3,63.8,50.8,2145,four,98,spdi,7.6,102,5500,24,30,7689
153,mitsubishi,gas,turbo,two,hatchback,front,96.3,173,65.4,49.4,2370,four,110,spdi,7.5,116,5500,23,30,9959
153,mitsubishi,gas,std,two,hatchback,front,96.3,173,65.4,49.4,2328,four,122,2bbl,8.5,88,5000,25,32,8499
?,mitsubishi,gas,turbo,two,hatchback,front,95.9,173.2,66.3,50.2,2833,four,156,spdi,7,145,5000,19,24,12629
?,mitsubishi,gas,turbo,two,hatchback,front,95.9,173.2,66.3,50.2,2921,four,156,spdi,7,145,5000,19,24,14869
?,mitsubishi,gas,turbo,two,hatchback,front,95.9,173.2,66.3,50.2,2926,four,156,spdi,7,145,5000,19,24,14489
125,mitsubishi,gas,std,four,sedan,front,96.3,172.4,65.4,51.6,2365,four,122,2bbl,8.5,88,5000,25,32,6989
125,mitsubishi,gas,std,four,sedan,front,96.3,172.4,65.4,51.6,2405,four,122,2bbl,8.5,88,5000,25,32,8189
125,mitsubishi,gas,turbo,four,sedan,front,96.3,172.4,65.4,51.6,2403,four,110,spdi,7.5,116,5500,23,30,9279
137,mitsubishi,gas,std,four,sedan,front,96.3,172.4,65.4,51.6,2403,four,110,spdi,7.5,116,5500,23,30,9279
128,nissan,gas,std,two,sedan,front,94.5,165.3,63.8,54.5,1889,four,97,2bbl,9.4,69,5200,31,37,5499
128,nissan,diesel,std,two,sedan,front,94.5,165.3,63.8,54.5,2017,four,103,idi,21.9,55,4800,45,50,7099
128,nissan,gas,std,two,sedan,front,94.5,165.3,63.8,54.5,1918,four,97,2bbl,9.4,69,5200,31,37,6649
122,nissan,gas,std,four,sedan,front,94.5,165.3,63.8,54.5,1938,four,97,2bbl,9.4,69,5200,31,37,6849
103,nissan,gas,std,four,wagon,front,94.5,170.2,63.8,53.5,2024,four,97,2bbl,9.4,69,5200,31,37,7349
128,nissan,gas,std,two,sedan,front,94.5,165.3,63.8,54.5,1951,four,97,2bbl,9.4,69,5200,31,37,7299
128,nissan,gas,std,two,hatchback,front,94.5,165.6,63.8,53.3,2028,four,97,2bbl,9.4,69,5200,31,37,7799
122,nissan,gas,std,four,sedan,front,94.5,165.3,63.8,54.5,1971,four,97,2bbl,9.4,69,5200,31,37,7499
103,nissan,gas,std,four,wagon,front,94.5,170.2,63.8,53.5,2037,four,97,2bbl,9.4,69,5200,31,37,7999
168,nissan,gas,std,two,hardtop,front,95.1,162.4,63.8,53.3,2008,four,97,2bbl,9.4,69,5200,31,37,8249
106,nissan,gas,std,four,hatchback,front,97.2,173.4,65.2,54.7,2324,four,120,2bbl,8.5,97,5200,27,34,8949
106,nissan,gas,std,four,sedan,front,97.2,173.4,65.2,54.7,2302,four,120,2bbl,8.5,97,5200,27,34,9549
128,nissan,gas,std,four,sedan,front,100.4,181.7,66.5,55.1,3095,six,181,mpfi,9,152,5200,17,22,13499
108,nissan,gas,std,four,wagon,front,100.4,184.6,66.5,56.1,3296,six,181,mpfi,9,152,5200,17,22,14399
108,nissan,gas,std,four,sedan,front,100.4,184.6,66.5,55.1,3060,six,181,mpfi,9,152,5200,19,25,13499
194,nissan,gas,std,two,hatchback,front,91.3,170.7,67.9,49.7,3071,six,181,mpfi,9,160,5200,19,25,17199
194,nissan,gas,turbo,two,hatchback,front,91.3,170.7,67.9,49.7,3139,six,181,mpfi,7.8,200,5200,17,23,19699
231,nissan,gas,std,two,hatchback,front,99.2,178.5,67.9,49.7,3139,six,181,mpfi,9,160,5200,19,25,18399
161,peugot,gas,std,four,sedan,front,107.9,186.7,68.4,56.7,3020,four,120,mpfi,8.4,97,5000,19,24,11900
161,peugot,diesel,turbo,four,sedan,front,107.9,186.7,68.4,56.7,3197,four,152,idi,21,95,4150,28,33,13200
?,peugot,gas,std,four,wagon,front,114.2,198.9,68.4,58.7,3230,four,120,mpfi,8.4,97,5000,19,24,12440
?,peugot,diesel,turbo,four,wagon,front,114.2,198.9,68.4,58.7,3430,four,152,idi,21,95,4150,25,25,13860
161,peugot,gas,std,four,sedan,front,107.9,186.7,68.4,56.7,3075,four,120,mpfi,8.4,95,5000,19,24,15580
161,peugot,diesel,turbo,four,sedan,front,107.9,186.7,68.4,56.7,3252,four,152,idi,21,95,4150,28,33,16900
?,peugot,gas,std,four,wagon,front,114.2,198.9,68.4,56.7,3285,four,120,mpfi,8.4,95,5000,19,24,16695
?,peugot,diesel,turbo,four,wagon,front,114.2,198.9,68.4,58.7,3485,four,152,idi,21,95,4150,25,25,17075
161,peugot,gas,std,four,sedan,front,107.9,186.7,68.4,56.7,3075,four,120,mpfi,8.4,97,5000,19,24,16630
161,peugot,diesel,turbo,four,sedan,front,107.9,186.7,68.4,56.7,3252,four,152,idi,21,95,4150,28,33,17950
161,peugot,gas,turbo,four,sedan,front,108,186.7,68.3,56,3130,four,134,mpfi,7,142,5600,18,24,18150
119,plymouth,gas,std,two,hatchback,front,93.7,157.3,63.8,50.8,1918,four,90,2bbl,9.4,68,5500,37,41,5572
119,plymouth,gas,turbo,two,hatchback,front,93.7,157.3,63.8,50.8,2128,four,98,spdi,7.6,102,5500,24,30,7957
154,plymouth,gas,std,four,hatchback,front,93.7,157.3,63.8,50.6,1967,four,90,2bbl,9.4,68,5500,31,38,6229
154,plymouth,gas,std,four,sedan,front,93.7,167.3,63.8,50.8,1989,four,90,2bbl,9.4,68,5500,31,38,6692
154,plymouth,gas,std,four,sedan,front,93.7,167.3,63.8,50.8,2191,four,98,2bbl,9.4,68,5500,31,38,7609
74,plymouth,gas,std,four,wagon,front,103.3,174.6,64.6,59.8,2535,four,122,2bbl,8.5,88,5000,24,30,8921
?,plymouth,gas,turbo,two,hatchback,front,95.9,173.2,66.3,50.2,2818,four,156,spdi,7,145,5000,19,24,12764
186,porsche,gas,std,two,hatchback,front,94.5,168.9,68.3,50.2,2778,four,151,mpfi,9.5,143,5500,19,27,22018
?,porsche,gas,std,two,hardtop,rear,89.5,168.9,65,51.6,2756,six,194,mpfi,9.5,207,5900,17,25,32528
?,porsche,gas,std,two,hardtop,rear,89.5,168.9,65,51.6,2756,six,194,mpfi,9.5,207,5900,17,25,34028
?,porsche,gas,std,two,convertible,rear,89.5,168.9,65,51.6,2800,six,194,mpfi,9.5,207,5900,17,25,37028
?,porsche,gas,std,two,hatchback,front,98.4,175.7,72.3,50.5,3366,eight,203,mpfi,10,288,5750,17,28,?
?,renault,gas,std,four,wagon,front,96.1,181.5,66.5,55.2,2579,four,132,mpfi,8.7,?,?,23,31,9295
?,renault,gas,std,two,hatchback,front,96.1,176.8,66.6,50.5,2460,four,132,mpfi,8.7,?,?,23,31,9895
150,saab,gas,std,two,hatchback,front,99.1,186.6,66.5,56.1,2658,four,121,mpfi,9.31,110,5250,21,28,11850
104,saab,gas,std,four,sedan,front,99.1,186.6,66.5,56.1,2695,four,121,mpfi,9.3,110,5250,21,28,12170
150,saab,gas,std,two,hatchback,front,99.1,186.6,66.5,56.1,2707,four,121,mpfi,9.3,110,5250,21,28,15040
104,saab,gas,std,four,sedan,front,99.1,186.6,66.5,56.1,2758,four,121,mpfi,9.3,110,5250,21,28,15510
150,saab,gas,turbo,two,hatchback,front,99.1,186.6,66.5,56.1,2808,four,121,mpfi,9,160,5500,19,26,18150
104,saab,gas,turbo,four,sedan,front,99.1,186.6,66.5,56.1,2847,four,121,mpfi,9,160,5500,19,26,18620
83,subaru,gas,std,two,hatchback,front,93.7,156.9,63.4,53.7,2050,four,97,2bbl,9,69,4900,31,36,5118
83,subaru,gas,std,two,hatchback,front,93.7,157.9,63.6,53.7,2120,four,108,2bbl,8.7,73,4400,26,31,7053
83,subaru,gas,std,two,hatchback,front,93.3,157.3,63.8,55.7,2240,four,108,2bbl,8.7,73,4400,26,31,7603
102,subaru,gas,std,four,sedan,front,97.2,172,65.4,52.5,2145,four,108,2bbl,9.5,82,4800,32,37,7126
102,subaru,gas,std,four,sedan,front,97.2,172,65.4,52.5,2190,four,108,2bbl,9.5,82,4400,28,33,7775
102,subaru,gas,std,four,sedan,front,97.2,172,65.4,52.5,2340,four,108,mpfi,9,94,5200,26,32,9960
102,subaru,gas,std,four,sedan,front,97,172,65.4,54.3,2385,four,108,2bbl,9,82,4800,24,25,9233
102,subaru,gas,turbo,four,sedan,front,97,172,65.4,54.3,2510,four,108,mpfi,7.7,111,4800,24,29,11259
89,subaru,gas,std,four,wagon,front,97,173.5,65.4,53,2290,four,108,2bbl,9,82,4800,28,32,7463
89,subaru,gas,std,four,wagon,front,97,173.5,65.4,53,2455,four,108,mpfi,9,94,5200,25,31,10198
85,subaru,gas,std,four,wagon,front,96.9,173.6,65.4,54.9,2420,four,108,2bbl,9,82,4800,23,29,8013
85,subaru,gas,turbo,four,wagon,front,96.9,173.6,65.4,54.9,2650,four,108,mpfi,7.7,111,4800,23,23,11694
87,toyota,gas,std,two,hatchback,front,95.7,158.7,63.6,54.5,1985,four,92,2bbl,9,62,4800,35,39,5348
87,toyota,gas,std,two,hatchback,front,95.7,158.7,63.6,54.5,2040,four,92,2bbl,9,62,4800,31,38,6338
74,toyota,gas,std,four,hatchback,front,95.7,158.7,63.6,54.5,2015,four,92,2bbl,9,62,4800,31,38,6488
77,toyota,gas,std,four,wagon,front,95.7,169.7,63.6,59.1,2280,four,92,2bbl,9,62,4800,31,37,6918
81,toyota,gas,std,four,wagon,front,95.7,169.7,63.6,59.1,2290,four,92,2bbl,9,62,4800,27,32,7898
91,toyota,gas,std,four,wagon,front,95.7,169.7,63.6,59.1,3110,four,92,2bbl,9,62,4800,27,32,8778
91,toyota,gas,std,four,sedan,front,95.7,166.3,64.4,53,2081,four,98,2bbl,9,70,4800,30,37,6938
91,toyota,gas,std,four,hatchback,front,95.7,166.3,64.4,52.8,2109,four,98,2bbl,9,70,4800,30,37,7198
91,toyota,diesel,std,four,sedan,front,95.7,166.3,64.4,53,2275,four,110,idi,22.5,56,4500,34,36,7898
91,toyota,diesel,std,four,hatchback,front,95.7,166.3,64.4,52.8,2275,four,110,idi,22.5,56,4500,38,47,7788
91,toyota,gas,std,four,sedan,front,95.7,166.3,64.4,53,2094,four,98,2bbl,9,70,4800,38,47,7738
91,toyota,gas,std,four,hatchback,front,95.7,166.3,64.4,52.8,2122,four,98,2bbl,9,70,4800,28,34,8358
91,toyota,gas,std,four,sedan,front,95.7,166.3,64.4,52.8,2140,four,98,2bbl,9,70,4800,28,34,9258
168,toyota,gas,std,two,sedan,front,94.5,168.7,64,52.6,2169,four,98,2bbl,9,70,4800,29,34,8058
168,toyota,gas,std,two,hatchback,front,94.5,168.7,64,52.6,2204,four,98,2bbl,9,70,4800,29,34,8238
168,toyota,gas,std,two,sedan,front,94.5,168.7,64,52.6,2265,four,98,mpfi,9.4,112,6600,26,29,9298
168,toyota,gas,std,two,hatchback,front,94.5,168.7,64,52.6,2300,four,98,mpfi,9.4,112,6600,26,29,9538
134,toyota,gas,std,two,hardtop,front,98.4,176.2,65.6,52,2540,four,146,mpfi,9.3,116,4800,24,30,8449
134,toyota,gas,std,two,hardtop,front,98.4,176.2,65.6,52,2536,four,146,mpfi,9.3,116,4800,24,30,9639
134,toyota,gas,std,two,hatchback,front,98.4,176.2,65.6,52,2551,four,146,mpfi,9.3,116,4800,24,30,9989
134,toyota,gas,std,two,hardtop,front,98.4,176.2,65.6,52,2679,four,146,mpfi,9.3,116,4800,24,30,11199
134,toyota,gas,std,two,hatchback,front,98.4,176.2,65.6,52,2714,four,146,mpfi,9.3,116,4800,24,30,11549
134,toyota,gas,std,two,convertible,front,98.4,176.2,65.6,53,2975,four,146,mpfi,9.3,116,4800,24,30,17669
65,toyota,gas,std,four,sedan,front,102.4,175.6,66.5,54.9,2326,four,122,mpfi,8.7,92,4200,29,34,8948
65,toyota,diesel,turbo,four,sedan,front,102.4,175.6,66.5,54.9,2480,four,110,idi,22.5,73,4500,30,33,10698
65,toyota,gas,std,four,hatchback,front,102.4,175.6,66.5,53.9,2414,four,122,mpfi,8.7,92,4200,27,32,9988
65,toyota,gas,std,four,sedan,front,102.4,175.6,66.5,54.9,2414,four,122,mpfi,8.7,92,4200,27,32,10898
65,toyota,gas,std,four,hatchback,front,102.4,175.6,66.5,53.9,2458,four,122,mpfi,8.7,92,4200,27,32,11248
197,toyota,gas,std,two,hatchback,front,102.9,183.5,67.7,52,2976,six,171,mpfi,9.3,161,5200,20,24,16558
197,toyota,gas,std,two,hatchback,front,102.9,183.5,67.7,52,3016,six,171,mpfi,9.3,161,5200,19,24,15998
90,toyota,gas,std,four,sedan,front,104.5,187.8,66.5,54.1,3131,six,171,mpfi,9.2,156,5200,20,24,15690
?,toyota,gas,std,four,wagon,front,104.5,187.8,66.5,54.1,3151,six,161,mpfi,9.2,156,5200,19,24,15750
122,volkswagen,diesel,std,two,sedan,front,97.3,171.7,65.5,55.7,2261,four,97,idi,23,52,4800,37,46,7775
122,volkswagen,gas,std,two,sedan,front,97.3,171.7,65.5,55.7,2209,four,109,mpfi,9,85,5250,27,34,7975
94,volkswagen,diesel,std,four,sedan,front,97.3,171.7,65.5,55.7,2264,four,97,idi,23,52,4800,37,46,7995
94,volkswagen,gas,std,four,sedan,front,97.3,171.7,65.5,55.7,2212,four,109,mpfi,9,85,5250,27,34,8195
94,volkswagen,gas,std,four,sedan,front,97.3,171.7,65.5,55.7,2275,four,109,mpfi,9,85,5250,27,34,8495
94,volkswagen,diesel,turbo,four,sedan,front,97.3,171.7,65.5,55.7,2319,four,97,idi,23,68,4500,37,42,9495
94,volkswagen,gas,std,four,sedan,front,97.3,171.7,65.5,55.7,2300,four,109,mpfi,10,100,5500,26,32,9995
?,volkswagen,gas,std,two,convertible,front,94.5,159.3,64.2,55.6,2254,four,109,mpfi,8.5,90,5500,24,29,11595
256,volkswagen,gas,std,two,hatchback,front,94.5,165.7,64,51.4,2221,four,109,mpfi,8.5,90,5500,24,29,9980
?,volkswagen,gas,std,four,sedan,front,100.4,180.2,66.9,55.1,2661,five,136,mpfi,8.5,110,5500,19,24,13295
?,volkswagen,diesel,turbo,four,sedan,front,100.4,180.2,66.9,55.1,2579,four,97,idi,23,68,4500,33,38,13845
?,volkswagen,gas,std,four,wagon,front,100.4,183.1,66.9,55.1,2563,four,109,mpfi,9,88,5500,25,31,12290
103,volvo,gas,std,four,sedan,front,104.3,188.8,67.2,56.2,2912,four,141,mpfi,9.5,114,5400,23,28,12940
74,volvo,gas,std,four,wagon,front,104.3,188.8,67.2,57.5,3034,four,141,mpfi,9.5,114,5400,23,28,13415
103,volvo,gas,std,four,sedan,front,104.3,188.8,67.2,56.2,2935,four,141,mpfi,9.5,114,5400,24,28,15985
74,volvo,gas,std,four,wagon,front,104.3,188.8,67.2,57.5,3042,four,141,mpfi,9.5,114,5400,24,28,16515
103,volvo,gas,turbo,four,sedan,front,104.3,188.8,67.2,56.2,3045,four,130,mpfi,7.5,162,5100,17,22,18420
74,volvo,gas,turbo,four,wagon,front,104.3,188.8,67.2,57.5,3157,four,130,mpfi,7.5,162,5100,17,22,18950
95,volvo,gas,std,four,sedan,front,109.1,188.8,68.9,55.5,2952,four,141,mpfi,9.5,114,5400,23,28,16845
95,volvo,gas,turbo,four,sedan,front,109.1,188.8,68.8,55.5,3049,four,141,mpfi,8.7,160,5300,19,25,19045
95,volvo,gas,std,four,sedan,front,109.1,188.8,68.9,55.5,3012,six,173,mpfi,8.8,134,5500,18,23,21485
95,volvo,diesel,turbo,four,sedan,front,109.1,188.8,68.9,55.5,3217,six,145,idi,23,106,4800,26,27,22470
95,volvo,gas,turbo,four,sedan,front,109.1,188.8,68.9,55.5,3062,four,141,mpfi,9.5,114,5400,19,25,22625
